Id,IsDeleted,CampaignId,LeadId,ContactId,Status,HasResponded,IsPrimary,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,FirstRespondedDate
00v1R00001RSM2hQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSLzvQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSM2iQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSLzwQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSM2jQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSLzxQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSM2kQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSLzyQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSLgPQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:20,2018-11-05
00v1R00001RSLzzQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSM2lQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSM00QAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSLWBQA5,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:18,2018-11-05
00v1R00001RSM01QAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSM2mQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSM02QAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSM2nQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSM03QAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSM2oQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSM04QAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSM2pQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSM05QAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSM2qQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSM06QAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSM2rQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSM07QAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSM2sQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSM08QAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:23,2018-11-05
00v1R00001RSM2tQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSM1XQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSLRWQA5,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:17,2018-11-05
00v1R00001RSM1YQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSM32QAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSM1ZQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSM33QAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSM1aQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSM34QAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSM1bQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSM35QAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSM1cQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSM36QAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSM1dQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSLY8QAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:19,2018-11-05
00v1R00001RSM1eQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSM37QAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSM1fQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSM38QAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSM1gQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSM39QAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSM1hQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSM3AQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSLdpQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:20,2018-11-05
00v1R00001RSM3mQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSM4FQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSM59QAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSM68QAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSM69QAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSM6AQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSM6BQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSM6sQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSLY9QAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:19,2018-11-05
00v1R00001RSM6tQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSM6uQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSLbmQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:19,2018-11-05
00v1R00001RSM8mQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSM8nQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSM8oQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSM8yQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSM8zQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSM9uQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSLbAQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:19,2018-11-05
00v1R00001RSMANQA5,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSMBaQAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSMC6QAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSMD0QAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSMDKQA5,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:27,2018-11-05
00v1R00001RSMDLQA5,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:27,2018-11-05
00v1R00001RSLdqQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:20,2018-11-05
00v1R00001RSMDMQA5,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:27,2018-11-05
00v1R00001RSMFaQAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:27,2018-11-05
00v1R00001RSLYiQAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:19,2018-11-05
00v1R00001RSMGzQAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:28,2018-11-05
00v1R00001RSMH0QAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:28,2018-11-05
00v1R00001RSMH1QAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:28,2018-11-05
00v1R00001RSM8pQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSMH2QAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:28,2018-11-05
00v1R00001RSM8qQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSMH3QAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:28,2018-11-05
00v1R00001RSM8rQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSLbcQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:19,2018-11-05
00v1R00001RSLbIQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:19,2018-11-05
00v1R00001RSMHgQAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:28,2018-11-05
00v1R00001RSM8sQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSMHhQAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:28,2018-11-05
00v1R00001RSM8tQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSMHiQAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:28,2018-11-05
00v1R00001RSM8uQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSMI8QAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:28,2018-11-05
00v1R00001RSM8vQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSMI9QAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:28,2018-11-05
00v1R00001RSM8wQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSLeFQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:20,2018-11-05
00v1R00001RSM8xQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:24,2018-11-05
00v1R00001RSMJ7QAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:28,2018-11-05
00v1R00001RSMJ8QAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:28,2018-11-05
00v1R00001RSMJrQAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:28,2018-11-05
00v1R00001RSMJsQAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:28,2018-11-05
00v1R00001RSMJtQAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:28,2018-11-05
00v1R00001RSMJuQAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:28,2018-11-05
00v1R00001RSLaKQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:19,2018-11-05
00v1R00001RSMKeQAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:28,2018-11-05
00v1R00001RSMLqQAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:28,2018-11-05
00v1R00001RSMNmQAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:28,2018-11-05
00v1R00001RSMU8QAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:28,2018-11-05
00v1R00001RSMNnQAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:28,2018-11-05
00v1R00001RSMU9QAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:28,2018-11-05
00v1R00001RSLa0QAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:19,2018-11-05
00v1R00001RSLbeQAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:19,2018-11-05
00v1R00001RSMPXQA5,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:28,2018-11-05
00v1R00001RSMUAQA5,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:28,2018-11-05
00v1R00001RSMQFQA5,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:28,2018-11-05
00v1R00001RSMUBQA5,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:28,2018-11-05
00v1R00001RSMQGQA5,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:28,2018-11-05
00v1R00001RSMUYQA5,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:28,2018-11-05
00v1R00001RSMQHQA5,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:28,2018-11-05
00v1R00001RSMUrQAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:28,2018-11-05
00v1R00001RSMQIQA5,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:28,2018-11-05
00v1R00001RSLXLQA5,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:19,2018-11-05
00v1R00001RSMQiQAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:28,2018-11-05
00v1R00001RSMUsQAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:28,2018-11-05
00v1R00001RSLeGQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:20,2018-11-05
00v1R00001RSMUtQAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:28,2018-11-05
00v1R00001RSMScQAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:28,2018-11-05
00v1R00001RSMUuQAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:28,2018-11-05
00v1R00001RSMSdQAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:28,2018-11-05
00v1R00001RSMVxQAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:28,2018-11-05
00v1R00001RSLeWQAX,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:20,2018-11-05
00v1R00001RSMWyQAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:29,2018-11-05
00v1R00001RSLa1QAH,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:19,2018-11-05
00v1R00001RSMWzQAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:29,2018-11-05
00v1R00001RSMSuQAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:28,2018-11-05
00v1R00001RSMX0QAP,0,7011R0000008b0mQAA,,,Targeted,1,0,2018-11-06,0053600000D5mROAAZ,2018-11-06,0053600000D5mROAAZ,11/6/18 1:29,2018-11-05
